Time, Lat, Lon, Bearing, GPS Speed, Revs(rpm),Speed(km/h),LPK(l/100km),CO2(g/km),Coolant(°C),Baro(mb),GPS Height(m)
1344497342554,00059.95336151,00010.76071262,00266.70,00082.87,02675.00,00082.00,00004.45,00117.77,00084.00,01010.53,00164.71
1344497342702,00059.95336151,00010.76071262,00266.70,00082.87,02646.00,00082.00,00004.45,00117.77,00084.00,01010.39,00164.71
1344497342851,00059.95336151,00010.76071262,00266.70,00082.87,02646.00,00081.00,00004.45,00117.77,00084.00,01010.30,00164.71
1344497343002,00059.95336151,00010.76071262,00266.70,00082.87,02646.00,00081.00,00004.23,00111.88,00084.00,01010.34,00164.71
1344497343152,00059.95336151,00010.76071262,00266.70,00082.87,02627.00,00081.00,00004.23,00111.88,00084.00,01010.29,00164.71
1344497343301,00059.95336151,00010.76071262,00266.70,00082.87,02627.00,00081.00,00004.23,00111.88,00084.00,01010.33,00164.71
1344497343450,00059.95336151,00010.76071262,00266.70,00082.87,02627.00,00081.00,00004.23,00111.88,00084.00,01010.24,00164.71
1344497343600,00059.95336151,00010.76071262,00266.70,00082.87,02627.00,00081.00,00004.23,00111.88,00084.00,01010.64,00164.71
1344497343753,00059.95336151,00010.76071262,00266.70,00082.87,02627.00,00081.00,00004.23,00111.88,00084.00,01010.54,00164.71
1344497343900,00059.95336151,00010.76071262,00266.70,00082.87,02604.00,00081.00,00004.09,00108.08,00084.00,01010.49,00164.71
1344497344052,00059.95336151,00010.76071262,00266.70,00082.87,02604.00,00081.00,00004.09,00108.08,00084.00,01010.53,00164.71
1344497344201,00059.95336151,00010.76071262,00266.70,00082.87,02604.00,00080.00,00004.09,00108.08,00084.00,01010.50,00164.71
1344497344355,00059.95336151,00010.76071262,00266.70,00082.87,02604.00,00080.00,00004.09,00108.08,00085.00,01010.48,00164.71
1344497344501,00059.95336151,00010.76071262,00266.70,00082.87,02604.00,00080.00,00004.10,00108.47,00085.00,01010.48,00164.71
1344497344651,00059.95336151,00010.76071262,00266.70,00082.87,02574.00,00080.00,00004.10,00108.47,00085.00,01010.37,00164.71
1344497344802,00059.95336151,00010.76071262,00266.70,00082.87,02574.00,00079.00,00004.10,00108.47,00085.00,01010.42,00164.71
1344497344953,00059.95336151,00010.76071262,00266.70,00082.87,02574.00,00079.00,00004.10,00108.47,00085.00,01010.47,00164.71
1344497345101,00059.95336151,00010.76071262,00266.70,00082.87,02561.00,00079.00,00004.10,00108.58,00085.00,01010.36,00164.71
1344497345252,00059.95336151,00010.76071262,00266.70,00082.87,02561.00,00079.00,00004.10,00108.58,00085.00,01010.41,00164.71
1344497345402,00059.95336151,00010.76071262,00266.70,00082.87,02561.00,00079.00,00004.10,00108.58,00085.00,01010.31,00164.71
1344497345555,00059.95336151,00010.76071262,00266.70,00082.87,02561.00,00079.00,00004.10,00108.58,00085.00,01010.31,00164.71
1344497345705,00059.95336151,00010.76071262,00266.70,00082.87,02561.00,00079.00,00004.08,00108.03,00085.00,01010.29,00164.71
1344497345855,00059.95336151,00010.76071262,00266.70,00082.87,02535.00,00079.00,00004.08,00108.03,00085.00,01010.28,00164.71
1344497346005,00059.95336151,00010.76071262,00266.70,00082.87,02535.00,00078.00,00004.08,00108.03,00085.00,01010.41,00164.71
1344497346155,00059.95336151,00010.76071262,00266.70,00082.87,02535.00,00078.00,00004.08,00108.03,00085.00,01010.45,00164.71
1344497346305,00059.95336151,00010.76071262,00266.70,00082.87,02535.00,00078.00,00004.08,00108.03,00085.00,01010.32,00164.71
1344497346455,00059.95336151,00010.76071262,00266.70,00082.87,02535.00,00078.00,00004.55,00120.34,00085.00,01010.39,00164.71
1344497346606,00059.95336151,00010.76071262,00266.70,00082.87,02508.00,00078.00,00004.55,00120.34,00085.00,01010.41,00164.71
1344497346757,00059.95336151,00010.76071262,00266.70,00082.87,02508.00,00077.00,00004.55,00120.34,00085.00,01010.43,00164.71
1344497346905,00059.95336151,00010.76071262,00266.70,00082.87,02508.00,00077.00,00004.79,00126.63,00085.00,01010.25,00164.71
1344497347055,00059.95336151,00010.76071262,00266.70,00082.87,02508.00,00077.00,00004.79,00126.63,00085.00,01010.24,00164.71
1344497347206,00059.95336151,00010.76071262,00266.70,00082.87,02496.00,00077.00,00004.79,00126.63,00085.00,01010.17,00164.71
1344497347357,00059.95336151,00010.76071262,00266.70,00082.87,02496.00,00076.00,00004.79,00126.63,00085.00,01010.20,00164.71
1344497347507,00059.95336151,00010.76071262,00266.70,00082.87,02496.00,00076.00,00004.79,00126.63,00085.00,01010.07,00164.71
1344497347658,00059.95336151,00010.76071262,00266.70,00082.87,02496.00,00076.00,00005.06,00133.76,00085.00,01010.05,00164.71
1344497347809,00059.95336151,00010.76071262,00266.70,00082.87,02478.00,00076.00,00005.06,00133.76,00085.00,01010.06,00164.71
1344497347959,00059.95336151,00010.76071262,00266.70,00082.87,02478.00,00076.00,00005.06,00133.76,00085.00,01010.19,00164.71
1344497348107,00059.95336151,00010.76071262,00266.70,00082.87,02478.00,00076.00,00005.06,00133.76,00085.00,01010.03,00164.71
1344497348257,00059.95336151,00010.76071262,00266.70,00082.87,02478.00,00076.00,00005.06,00133.76,00085.00,01010.10,00164.71
1344497348410,00059.95336151,00010.76071262,00266.70,00082.87,02478.00,00076.00,00005.25,00138.84,00085.00,01010.09,00164.71
1344497348560,00059.95336151,00010.76071262,00266.70,00082.87,02461.00,00076.00,00005.25,00138.84,00085.00,01010.12,00164.71
1344497348710,00059.95336151,00010.76071262,00266.70,00082.87,02461.00,00076.00,00005.25,00138.84,00085.00,01009.99,00164.71
1344497348861,00059.95336151,00010.76071262,00266.70,00082.87,02461.00,00076.00,00005.25,00138.84,00085.00,01009.94,00164.71
1344497349010,00059.95336151,00010.76071262,00266.70,00082.87,02461.00,00076.00,00005.44,00143.88,00085.00,01010.00,00164.71
1344497349160,00059.95336151,00010.76071262,00266.70,00082.87,02444.00,00076.00,00005.44,00143.88,00085.00,01010.01,00164.71
1344497349315,00059.95336151,00010.76071262,00266.70,00082.87,02444.00,00075.00,00005.44,00143.88,00085.00,01009.86,00164.71
1344497349463,00059.95336151,00010.76071262,00266.70,00082.87,02444.00,00075.00,00005.44,00143.88,00085.00,01009.79,00164.71
1344497349611,00059.95336151,00010.76071262,00266.70,00082.87,02444.00,00075.00,00005.59,00147.81,00085.00,01009.86,00164.71
1344497349763,00059.95336151,00010.76071262,00266.70,00082.87,02444.00,00075.00,00005.59,00147.81,00085.00,01009.97,00164.71
1344497349912,00059.95336151,00010.76071262,00266.70,00082.87,02416.00,00075.00,00005.59,00147.81,00085.00,01010.08,00164.71
1344497350064,00059.95336151,00010.76071262,00266.70,00082.87,02416.00,00075.00,00005.59,00147.81,00085.00,01009.85,00164.71
1344497350214,00059.95336151,00010.76071262,00266.70,00082.87,02416.00,00075.00,00005.59,00147.81,00084.00,01010.12,00164.71
1344497350363,00059.95336151,00010.76071262,00266.70,00082.87,02416.00,00075.00,00005.59,00147.81,00084.00,01010.07,00164.71
1344497350514,00059.95336151,00010.76071262,00266.70,00082.87,02419.00,00075.00,00006.09,00161.02,00084.00,01009.96,00164.71
1344497350663,00059.95336151,00010.76071262,00266.70,00082.87,02419.00,00075.00,00006.09,00161.02,00084.00,01009.91,00164.71
1344497350815,00059.95336151,00010.76071262,00266.70,00082.87,02419.00,00074.00,00006.09,00161.02,00084.00,01010.02,00164.71
1344497350966,00059.95094681,00010.73847866,00266.98,00000.00,02419.00,00074.00,00006.29,00166.43,00084.00,01009.92,00164.04
1344497351114,00059.95094681,00010.73847866,00266.98,00000.00,02408.00,00074.00,00006.29,00166.43,00084.00,01009.89,00164.04
1344497351264,00059.95094681,00010.73847866,00266.98,00000.00,02408.00,00074.00,00006.29,00166.43,00084.00,01009.95,00164.04
1344497351413,00059.95094681,00010.73847866,00266.98,00000.00,02408.00,00074.00,00006.29,00166.43,00084.00,01009.89,00164.04
1344497351564,00059.95094681,00010.73847866,00266.98,00000.00,02408.00,00074.00,00006.29,00166.43,00084.00,01009.84,00164.04
1344497351713,00059.95094681,00010.73847866,00266.98,00000.00,02408.00,00074.00,00006.38,00168.68,00084.00,01009.83,00164.04
1344497351911,00059.95108032,00010.73852825,00261.31,00000.00,02404.00,00074.00,00006.38,00168.68,00084.00,01009.83,00164.83
1344497352060,00059.95108032,00010.73852825,00261.31,00000.00,02404.00,00074.00,00006.38,00168.68,00084.00,01009.90,00164.83
1344497352211,00059.95108032,00010.73852825,00261.31,00000.00,02404.00,00074.00,00006.38,00168.68,00083.00,01009.92,00164.83
1344497352361,00059.95108032,00010.73852825,00261.31,00000.00,02404.00,00074.00,00006.48,00171.41,00083.00,01009.78,00164.83
1344497352512,00059.95108032,00010.73852825,00261.31,00000.00,02404.00,00074.00,00006.48,00171.41,00083.00,01009.86,00164.83
1344497352662,00059.95108032,00010.73852825,00261.31,00000.00,02404.00,00074.00,00006.48,00171.41,00083.00,01009.76,00164.83
1344497352811,00059.95108032,00010.73852825,00261.31,00000.00,02404.00,00074.00,00006.48,00171.41,00083.00,01009.89,00164.83
1344497352963,00059.95121765,00010.73805237,00264.23,00075.52,02404.00,00074.00,00006.59,00174.42,00083.00,01009.83,00164.01
1344497353115,00059.95121765,00010.73805237,00264.23,00075.52,02405.00,00074.00,00006.59,00174.42,00083.00,01009.89,00164.01
1344497353263,00059.95121765,00010.73805237,00264.23,00075.52,02405.00,00074.00,00006.59,00174.42,00083.00,01009.74,00164.01
1344497353416,00059.95121765,00010.73805237,00264.23,00075.52,02405.00,00074.00,00006.59,00174.42,00083.00,01009.75,00164.01
1344497353564,00059.95121765,00010.73805237,00264.23,00075.52,02405.00,00074.00,00006.60,00174.49,00083.00,01009.75,00164.01
1344497353715,00059.95121765,00010.73805237,00264.23,00075.52,02406.00,00074.00,00006.60,00174.49,00083.00,01009.79,00164.01
1344497353866,00059.95119858,00010.73773670,00262.22,00074.38,02406.00,00074.00,00006.60,00174.49,00083.00,01009.78,00162.31
1344497354014,00059.95119858,00010.73773670,00262.22,00074.38,02406.00,00074.00,00006.60,00174.49,00083.00,01009.75,00162.31
1344497354164,00059.95119858,00010.73773670,00262.22,00074.38,02406.00,00074.00,00006.60,00174.49,00082.00,01009.69,00162.31
1344497354314,00059.95119858,00010.73773670,00262.22,00074.38,02406.00,00074.00,00006.60,00174.49,00082.00,01009.74,00162.31
1344497354463,00059.95119858,00010.73773670,00262.22,00074.38,02406.00,00074.00,00006.60,00174.56,00082.00,01009.88,00162.31
1344497354615,00059.95119858,00010.73773670,00262.22,00074.38,02410.00,00074.00,00006.60,00174.56,00082.00,01009.81,00162.31
1344497354764,00059.95119858,00010.73773670,00262.22,00074.38,02410.00,00074.00,00006.60,00174.56,00082.00,01009.77,00162.31
1344497354916,00059.95114899,00010.73738480,00258.41,00074.39,02410.00,00074.00,00006.61,00174.85,00082.00,01009.71,00159.94
1344497355063,00059.95114899,00010.73738480,00258.41,00074.39,02421.00,00074.00,00006.61,00174.85,00082.00,01009.83,00159.94
1344497355214,00059.95114899,00010.73738480,00258.41,00074.39,02421.00,00074.00,00006.61,00174.85,00082.00,01009.75,00159.94
1344497355365,00059.95114899,00010.73738480,00258.41,00074.39,02421.00,00074.00,00006.61,00174.85,00082.00,01009.62,00159.94
1344497355517,00059.95114899,00010.73738480,00258.41,00074.39,02421.00,00074.00,00006.64,00174.85,00082.00,01009.72,00159.94
1344497355667,00059.95114899,00010.73738480,00258.41,00074.39,02421.00,00074.00,00006.64,00175.65,00082.00,01009.77,00159.94
1344497355818,00059.95114899,00010.73738480,00258.41,00074.39,02431.00,00074.00,00006.64,00175.65,00082.00,01009.77,00159.94
1344497355969,00059.95109558,00010.73702240,00257.31,00074.51,02431.00,00075.00,00006.64,00175.65,00082.00,01009.74,00157.16
1344497356118,00059.95109558,00010.73702240,00257.31,00074.51,02431.00,00075.00,00006.64,00175.65,00082.00,01009.79,00157.16
1344497356271,00059.95109558,00010.73702240,00257.31,00074.51,02431.00,00075.00,00005.67,00150.02,00082.00,01009.77,00157.16
1344497356422,00059.95109558,00010.73702240,00257.31,00074.51,02441.00,00075.00,00005.67,00150.02,00082.00,01009.95,00157.16
1344497356568,00059.95109558,00010.73702240,00257.31,00074.51,02441.00,00075.00,00005.67,00150.02,00082.00,01009.90,00157.16
1344497356721,00059.95109558,00010.73702240,00257.31,00074.51,02441.00,00075.00,00005.67,00150.02,00082.00,01009.73,00157.16
1344497356870,00059.95104599,00010.73666000,00255.07,00075.43,02441.00,00075.00,00005.35,00141.60,00082.00,01009.83,00157.16
1344497357022,00059.95104599,00010.73666000,00255.07,00075.43,02438.00,00075.00,00005.35,00141.60,00082.00,01009.69,00154.19
1344497357170,00059.95104599,00010.73666000,00255.07,00075.43,02438.00,00075.00,00005.35,00141.60,00082.00,01009.72,00154.19
1344497357321,00059.95104599,00010.73666000,00255.07,00075.43,02438.00,00075.00,00005.35,00141.60,00082.00,01009.80,00154.19
1344497357469,00059.95104599,00010.73666000,00255.07,00075.43,02438.00,00075.00,00005.35,00141.60,00081.00,01009.68,00154.19
1344497357621,00059.95104599,00010.73666000,00255.07,00075.43,02438.00,00075.00,00005.35,00141.60,00081.00,01009.61,00154.19
1344497357772,00059.95104599,00010.73666000,00255.07,00075.43,02438.00,00075.00,00004.91,00129.83,00081.00,01009.64,00154.19
1344497357922,00059.95098877,00010.73630047,00252.91,00075.79,02441.00,00075.00,00004.91,00129.83,00081.00,01009.56,00150.92
1344497358072,00059.95098877,00010.73630047,00252.91,00075.79,02441.00,00075.00,00004.91,00129.83,00081.00,01009.70,00150.92
1344497358223,00059.95098877,00010.73630047,00252.91,00075.79,02441.00,00075.00,00004.91,00129.83,00081.00,01009.71,00150.92
1344497358372,00059.95098877,00010.73630047,00252.91,00075.79,02441.00,00075.00,00004.80,00126.96,00081.00,01009.58,00150.92
1344497358524,00059.95098877,00010.73630047,00252.91,00075.79,02438.00,00075.00,00004.80,00126.96,00081.00,01009.67,00150.92
1344497358672,00059.95098877,00010.73630047,00252.91,00075.79,02438.00,00075.00,00004.80,00126.96,00081.00,01009.68,00150.92
1344497358822,00059.95098877,00010.73630047,00252.91,00075.79,02438.00,00075.00,00004.80,00126.96,00081.00,01009.75,00150.92
1344497358972,00059.95093155,00010.73593521,00252.68,00075.44,02438.00,00075.00,00004.79,00126.81,00081.00,01009.80,00148.19
1344497359123,00059.95093155,00010.73593521,00252.68,00075.44,02447.00,00075.00,00004.79,00126.81,00081.00,01009.79,00148.19
1344497359273,00059.95093155,00010.73593521,00252.68,00075.44,02447.00,00075.00,00004.79,00126.81,00081.00,01009.69,00148.19
1344497359423,00059.95093155,00010.73593521,00252.68,00075.44,02447.00,00075.00,00004.79,00126.81,00081.00,01009.73,00148.19
1344497359574,00059.95093155,00010.73593521,00252.68,00075.44,02447.00,00075.00,00004.79,00126.81,00081.00,01009.80,00148.19
1344497359726,00059.95093155,00010.73593521,00252.68,00075.44,02447.00,00075.00,00004.79,00126.81,00081.00,01009.88,00148.19
1344497359875,00059.95087814,00010.73556900,00252.07,00075.57,02447.00,00075.00,00004.79,00126.81,00081.00,01009.80,00148.19
1344497360024,00059.95087814,00010.73556900,00252.07,00075.57,02447.00,00075.00,00004.79,00126.81,00081.00,01009.78,00145.81
1344497360175,00059.95087814,00010.73556900,00252.07,00075.57,02447.00,00075.00,00005.04,00133.34,00081.00,01009.67,00145.81
1344497360326,00059.95087814,00010.73556900,00252.07,00075.57,02448.00,00075.00,00005.04,00133.34,00081.00,01009.89,00145.81
1344497360475,00059.95087814,00010.73556900,00252.07,00075.57,02448.00,00075.00,00005.04,00133.34,00081.00,01009.90,00145.81
1344497360625,00059.95087814,00010.73556900,00252.07,00075.57,02448.00,00075.00,00005.04,00133.34,00081.00,01009.71,00145.81
1344497360776,00059.95087814,00010.73556900,00252.07,00075.57,02448.00,00075.00,00005.04,00133.39,00081.00,01009.81,00145.81
1344497360926,00059.95080948,00010.73522472,00248.44,00075.70,02453.00,00075.00,00005.04,00133.39,00081.00,01009.83,00145.81
1344497361076,00059.95080948,00010.73522472,00248.44,00075.70,02453.00,00075.00,00005.04,00133.39,00081.00,01009.92,00143.77
1344497361225,00059.95080948,00010.73522472,00248.44,00075.70,02453.00,00075.00,00005.04,00133.39,00081.00,01009.80,00143.77
1344497361383,00059.95080948,00010.73522472,00248.44,00075.70,02453.00,00075.00,00005.05,00133.66,00081.00,01009.83,00143.77
1344497361527,00059.95080948,00010.73522472,00248.44,00075.70,02458.00,00075.00,00005.05,00133.66,00081.00,01009.83,00143.77
1344497361677,00059.95080948,00010.73522472,00248.44,00075.70,02458.00,00075.00,00005.05,00133.66,00081.00,01009.75,00143.77
1344497361827,00059.95080948,00010.73522472,00248.44,00075.70,02458.00,00075.00,00005.05,00133.66,00082.00,01009.70,00143.77
1344497361977,00059.95073700,00010.73489094,00248.32,00075.45,02458.00,00075.00,00005.06,00133.94,00082.00,01009.86,00141.71
1344497362126,00059.95073700,00010.73489094,00248.32,00075.45,02463.00,00075.00,00005.06,00133.94,00082.00,01009.82,00141.71
1344497362277,00059.95073700,00010.73489094,00248.32,00075.45,02463.00,00075.00,00005.06,00133.94,00082.00,01009.77,00141.71
1344497362427,00059.95073700,00010.73489094,00248.32,00075.45,02463.00,00075.00,00005.06,00133.94,00082.00,01009.73,00141.71
1344497362578,00059.95073700,00010.73489094,00248.32,00075.45,02463.00,00075.00,00005.06,00133.94,00082.00,01009.77,00141.71
1344497362733,00059.95073700,00010.73489094,00248.32,00075.45,02463.00,00075.00,00005.30,00140.31,00082.00,01009.91,00141.71
1344497362906,00059.95073700,00010.73455143,00246.50,00076.16,02459.00,00075.00,00005.30,00140.31,00082.00,01009.90,00139.91
1344497363030,00059.95065308,00010.73455143,00246.50,00076.16,02459.00,00076.00,00005.30,00140.31,00082.00,01009.90,00139.91
1344497363179,00059.95065308,00010.73455143,00246.50,00076.16,02459.00,00076.00,00005.34,00141.24,00082.00,01009.91,00139.91
1344497363331,00059.95065308,00010.73455143,00246.50,00076.16,02468.00,00076.00,00005.34,00141.24,00082.00,01009.80,00139.91
1344497363479,00059.95065308,00010.73455143,00246.50,00076.16,02468.00,00076.00,00005.34,00141.24,00082.00,01009.84,00139.91
1344497363631,00059.95065308,00010.73455143,00246.50,00076.16,02468.00,00076.00,00005.34,00141.24,00082.00,01009.82,00139.91
1344497363782,00059.95065308,00010.73455143,00246.50,00076.16,02468.00,00076.00,00005.34,00141.24,00082.00,01009.81,00139.91
1344497363930,00059.95054245,00010.73421478,00245.24,00076.77,02468.00,00076.00,00005.47,00144.78,00082.00,01009.72,00139.24
1344497364080,00059.95054245,00010.73421478,00245.24,00076.77,02471.00,00076.00,00005.47,00144.78,00082.00,01009.84,00139.24
1344497364230,00059.95054245,00010.73421478,00245.24,00076.77,02471.00,00076.00,00005.47,00144.78,00082.00,01009.83,00139.24
1344497364382,00059.95054245,00010.73421478,00245.24,00076.77,02471.00,00076.00,00005.47,00144.78,00082.00,01009.76,00139.24
